order_id,branch_id,order_date,total_amount,status
ORD03057,BR002,2025-09-27,51.31,Completed
ORD03680,BR004,2025-09-27,110.11,Completed
ORD04482,BR002,2025-09-27,92.26,Completed
ORD04624,BR004,2025-09-27,11.64,Completed
ORD04690,BR002,2025-09-27,17.18,Completed
ORD05566,BR001,2025-09-27,19.03,Completed
ORD05775,BR003,2025-09-27,12.8,Completed
ORD06805,BR003,2025-09-27,25.03,Completed
ORD00471,BR001,2025-09-28,35.88,Completed
ORD02092,BR002,2025-09-28,39.98,Completed
ORD04469,BR002,2025-09-28,92.8,Completed
ORD04980,BR003,2025-09-28,7.15,Completed
ORD05004,BR004,2025-09-28,47.16,Completed
ORD05597,BR002,2025-09-28,28.76,Completed
ORD06367,BR002,2025-09-28,25.89,Completed
ORD00338,BR002,2025-09-29,107.76,Completed
ORD01247,BR004,2025-09-29,44.72,Completed
ORD03574,BR002,2025-09-29,50.85,Completed
ORD03767,BR001,2025-09-29,21.03,Completed
ORD05154,BR001,2025-09-29,35.61,Completed
ORD05202,BR002,2025-09-29,92.28,Completed
ORD05692,BR001,2025-09-29,11.64,Completed
ORD05942,BR004,2025-09-29,19.2,Completed
ORD00006,BR002,2025-09-30,24.57,Completed
ORD02844,BR002,2025-09-30,33.93,Completed
ORD03486,BR001,2025-09-30,15.09,Completed
ORD03641,BR003,2025-09-30,56.1,Completed
ORD03800,BR002,2025-09-30,16.95,Completed
ORD04306,BR003,2025-09-30,25.91,Completed
ORD05275,BR001,2025-09-30,64.93,Completed
ORD06911,BR004,2025-09-30,20.39,Completed
ORD00230,BR002,2025-10-01,54.99,Completed
ORD01181,BR002,2025-10-01,30.52,Completed
ORD01599,BR004,2025-10-01,33.93,Completed
ORD01877,BR001,2025-10-01,15.68,Completed
ORD02244,BR004,2025-10-01,61.81,Completed
ORD02665,BR004,2025-10-01,81.33,Completed
ORD02925,BR001,2025-10-01,38.88,Completed
ORD04933,BR001,2025-10-01,35.61,Completed
ORD06308,BR003,2025-10-01,68.0,Completed
ORD00790,BR002,2025-10-02,27.46,Completed
ORD00999,BR002,2025-10-02,33.9,Completed
ORD03884,BR001,2025-10-02,46.22,Completed
ORD06119,BR004,2025-10-02,54.48,Completed
ORD06149,BR001,2025-10-02,13.73,Completed
ORD06343,BR003,2025-10-02,69.14,Completed
ORD06633,BR004,2025-10-02,30.06,Completed
ORD06667,BR003,2025-10-02,12.1,Completed
ORD06982,BR003,2025-10-02,75.18,Completed
ORD00699,BR002,2025-10-03,34.52,Completed
ORD00949,BR003,2025-10-03,6.75,Completed
ORD01893,BR003,2025-10-03,26.28,Completed
ORD02464,BR004,2025-10-03,16.26,Completed
ORD03636,BR001,2025-10-03,24.03,Completed
ORD03855,BR002,2025-10-03,23.74,Completed
ORD04695,BR001,2025-10-03,66.12,Completed
ORD04709,BR004,2025-10-03,41.8,Completed
ORD06533,BR001,2025-10-03,62.4,Completed
ORD00329,BR004,2025-10-04,26.96,Completed
ORD00434,BR001,2025-10-04,63.14,Completed
ORD00524,BR004,2025-10-04,38.3,Completed
ORD00830,BR002,2025-10-04,11.28,Completed
ORD01909,BR004,2025-10-04,13.72,Completed
ORD02501,BR002,2025-10-04,12.1,Completed
ORD02743,BR002,2025-10-04,40.78,Completed
ORD04362,BR003,2025-10-04,91.7,Completed
ORD04486,BR001,2025-10-04,95.61,Completed
ORD04743,BR001,2025-10-04,34.36,Completed
ORD05125,BR004,2025-10-04,56.8,Completed
ORD05320,BR003,2025-10-04,25.92,Completed
ORD06659,BR003,2025-10-04,55.6,Completed
ORD00985,BR004,2025-10-05,46.04,Completed
ORD01546,BR003,2025-10-05,5.03,Completed
ORD01848,BR001,2025-10-05,92.39,Completed
ORD01871,BR001,2025-10-05,41.19,Completed
ORD01884,BR004,2025-10-05,12.96,Completed
ORD02167,BR003,2025-10-05,12.1,Completed
ORD02276,BR004,2025-10-05,60.84,Completed
ORD02741,BR002,2025-10-05,12.1,Completed
ORD02828,BR001,2025-10-05,13.73,Completed
ORD04667,BR001,2025-10-05,44.08,Completed
ORD04873,BR001,2025-10-05,11.28,Completed
ORD05104,BR002,2025-10-05,57.64,Completed
ORD05408,BR003,2025-10-05,20.25,Completed
ORD05656,BR004,2025-10-05,78.44,Completed
ORD06682,BR002,2025-10-05,67.05,Completed
ORD06726,BR001,2025-10-05,108.33,Completed
ORD01898,BR004,2025-10-06,7.15,Completed
ORD02537,BR002,2025-10-06,6.4,Completed
ORD02559,BR001,2025-10-06,29.7,Completed
ORD05534,BR002,2025-10-06,54.18,Completed
ORD05626,BR004,2025-10-06,34.2,Completed
ORD05706,BR001,2025-10-06,24.57,Completed
ORD05752,BR004,2025-10-06,20.46,Completed
ORD06626,BR002,2025-10-06,60.4,Completed
ORD06690,BR001,2025-10-06,61.34,Completed
ORD01596,BR002,2025-10-07,57.46,Completed
ORD02789,BR004,2025-10-07,21.76,Completed
ORD03372,BR001,2025-10-07,31.32,Completed
ORD03447,BR004,2025-10-07,22.04,Completed
ORD03816,BR001,2025-10-07,29.16,Completed
ORD04433,BR003,2025-10-07,15.68,Completed
ORD04939,BR004,2025-10-07,34.39,Completed
ORD05558,BR002,2025-10-07,78.78,Completed
ORD05615,BR002,2025-10-07,75.9,Completed
ORD06057,BR001,2025-10-07,58.68,Completed
ORD06545,BR003,2025-10-07,15.26,Completed
ORD06743,BR001,2025-10-07,42.38,Completed
ORD06777,BR003,2025-10-07,61.98,Completed
ORD00081,BR001,2025-10-08,6.75,Completed
ORD00690,BR002,2025-10-08,40.25,Completed
ORD01031,BR001,2025-10-08,16.38,Completed
ORD02378,BR003,2025-10-08,20.8,Completed
ORD02878,BR001,2025-10-08,27.7,Completed
ORD03198,BR004,2025-10-08,20.22,Completed
ORD03314,BR002,2025-10-08,48.94,Completed
ORD03662,BR003,2025-10-08,17.57,Completed
ORD03786,BR003,2025-10-08,40.16,Completed
ORD04683,BR001,2025-10-08,23.02,Completed
ORD05057,BR003,2025-10-08,45.6,Completed
ORD05388,BR002,2025-10-08,43.27,Completed
ORD05482,BR001,2025-10-08,40.78,Completed
ORD05810,BR001,2025-10-08,20.25,Completed
ORD00072,BR004,2025-10-09,33.9,Completed
ORD00257,BR002,2025-10-09,40.78,Completed
ORD00566,BR004,2025-10-09,31.08,Completed
ORD02059,BR001,2025-10-09,11.28,Completed
ORD03748,BR004,2025-10-09,92.04,Completed
ORD04162,BR001,2025-10-09,25.94,Completed
ORD04344,BR004,2025-10-09,24.14,Completed
ORD04678,BR001,2025-10-09,46.22,Completed
ORD04988,BR004,2025-10-09,46.04,Completed
ORD05349,BR002,2025-10-09,49.73,Completed
ORD06002,BR003,2025-10-09,11.64,Completed
ORD06010,BR004,2025-10-09,19.94,Completed
ORD06503,BR002,2025-10-09,23.24,Completed
ORD06894,BR003,2025-10-09,11.87,Completed
ORD06943,BR004,2025-10-09,29.97,Completed
ORD03502,BR001,2025-10-10,72.43,Completed
ORD04892,BR003,2025-10-10,74.06,Completed
ORD05777,BR002,2025-10-10,68.1,Completed
ORD05892,BR004,2025-10-10,19.2,Completed
ORD00420,BR004,2025-10-11,69.33,Completed
ORD00786,BR001,2025-10-11,26.83,Completed
ORD01085,BR001,2025-10-11,32.21,Completed
ORD02438,BR004,2025-10-11,11.68,Completed
ORD02967,BR002,2025-10-11,37.41,Completed
ORD04184,BR001,2025-10-11,5.64,Completed
ORD04793,BR003,2025-10-11,33.44,Completed
ORD04842,BR004,2025-10-11,65.28,Completed
ORD04854,BR002,2025-10-11,72.89,Completed
ORD05442,BR004,2025-10-11,99.27,Completed
ORD05562,BR004,2025-10-11,10.84,Completed
ORD00299,BR004,2025-10-12,75.08,Completed
ORD00553,BR001,2025-10-12,23.48,Completed
ORD00798,BR004,2025-10-12,13.97,Completed
ORD01254,BR002,2025-10-12,24.98,Completed
ORD02650,BR002,2025-10-12,97.8,Completed
ORD02894,BR002,2025-10-12,20.8,Completed
ORD03126,BR001,2025-10-12,26.4,Completed
ORD03212,BR004,2025-10-12,21.03,Completed
ORD03665,BR004,2025-10-12,42.26,Completed
ORD03935,BR004,2025-10-12,18.7,Completed
ORD04055,BR002,2025-10-12,62.4,Completed
ORD04254,BR002,2025-10-12,70.4,Completed
ORD04498,BR004,2025-10-12,32.85,Completed
ORD04712,BR002,2025-10-12,33.24,Completed
ORD04721,BR002,2025-10-12,35.54,Completed
ORD05669,BR002,2025-10-12,39.66,Completed
ORD00970,BR004,2025-10-13,55.91,Completed
ORD01145,BR004,2025-10-13,13.5,Completed
ORD01520,BR004,2025-10-13,64.04,Completed
ORD01763,BR003,2025-10-13,24.35,Completed
ORD03878,BR003,2025-10-13,20.22,Completed
ORD04036,BR001,2025-10-13,36.74,Completed
ORD06292,BR003,2025-10-13,63.57,Completed
ORD06755,BR001,2025-10-13,22.36,Completed
ORD01906,BR003,2025-10-14,37.29,Completed
ORD02402,BR002,2025-10-14,49.41,Completed
ORD05179,BR004,2025-10-14,53.31,Completed
ORD05346,BR001,2025-10-14,40.76,Completed
ORD05751,BR001,2025-10-14,24.55,Completed
ORD06284,BR002,2025-10-14,31.72,Completed
ORD06629,BR002,2025-10-14,53.31,Completed
ORD06909,BR004,2025-10-14,15.26,Completed
ORD00256,BR003,2025-10-15,25.92,Completed
ORD00710,BR004,2025-10-15,31.76,Completed
ORD00853,BR001,2025-10-15,23.56,Completed
ORD01129,BR003,2025-10-15,47.74,Completed
ORD01665,BR004,2025-10-15,21.45,Completed
ORD02125,BR002,2025-10-15,54.22,Completed
ORD02409,BR004,2025-10-15,29.7,Completed
ORD02899,BR001,2025-10-15,24.4,Completed
ORD02909,BR004,2025-10-15,16.92,Completed
ORD03998,BR002,2025-10-15,39.76,Completed
ORD04570,BR004,2025-10-15,61.82,Completed
ORD04880,BR003,2025-10-15,43.52,Completed
ORD05023,BR004,2025-10-15,29.37,Completed
ORD05074,BR004,2025-10-15,39.42,Completed
ORD05234,BR003,2025-10-15,65.33,Completed
ORD05277,BR004,2025-10-15,15.26,Completed
ORD06228,BR001,2025-10-15,13.73,Completed
ORD06438,BR004,2025-10-15,51.54,Completed
ORD00899,BR003,2025-10-16,10.84,Completed
ORD01076,BR003,2025-10-16,50.63,Completed
ORD01153,BR003,2025-10-16,31.66,Completed
ORD02903,BR004,2025-10-16,33.9,Completed
ORD03476,BR003,2025-10-16,45.42,Completed
ORD03802,BR002,2025-10-16,47.16,Completed
ORD04360,BR001,2025-10-16,29.98,Completed
ORD04794,BR003,2025-10-16,10.84,Completed
ORD06200,BR004,2025-10-16,18.28,Completed
ORD00626,BR001,2025-10-17,43.69,Completed
ORD01224,BR004,2025-10-17,70.46,Completed
ORD01842,BR002,2025-10-17,46.22,Completed
ORD03598,BR002,2025-10-17,46.9,Completed
ORD04143,BR004,2025-10-17,33.93,Completed
ORD05581,BR003,2025-10-17,60.24,Completed
ORD05624,BR002,2025-10-17,19.8,Completed
ORD06488,BR003,2025-10-17,35.22,Completed
ORD00381,BR001,2025-10-18,25.92,Completed
ORD00856,BR004,2025-10-18,24.82,Completed
ORD00905,BR001,2025-10-18,33.93,Completed
ORD01381,BR004,2025-10-18,20.08,Completed
ORD02248,BR003,2025-10-18,20.39,Completed
ORD03162,BR003,2025-10-18,5.42,Completed
ORD04261,BR004,2025-10-18,13.14,Completed
ORD04538,BR002,2025-10-18,20.39,Completed
ORD04785,BR001,2025-10-18,7.84,Completed
ORD05184,BR002,2025-10-18,12.8,Completed
ORD02017,BR001,2025-10-19,82.86,Completed
ORD03553,BR004,2025-10-19,5.42,Completed
ORD04700,BR004,2025-10-19,92.94,Completed
ORD04910,BR003,2025-10-19,8.19,Completed
ORD05394,BR001,2025-10-19,47.22,Completed
ORD00127,BR004,2025-10-20,69.33,Completed
ORD01974,BR002,2025-10-20,82.38,Completed
ORD02453,BR003,2025-10-20,32.29,Completed
ORD03256,BR001,2025-10-20,57.48,Completed
ORD05486,BR003,2025-10-20,115.26,Completed
ORD05495,BR004,2025-10-20,25.02,Completed
ORD06868,BR004,2025-10-20,69.69,Completed
ORD06967,BR001,2025-10-20,18.7,Completed
ORD00456,BR001,2025-10-21,44.08,Completed
ORD01175,BR002,2025-10-21,75.93,Completed
ORD01391,BR002,2025-10-21,11.52,Completed
ORD03673,BR004,2025-10-21,48.16,Completed
ORD04026,BR003,2025-10-21,12.96,Completed
ORD05035,BR002,2025-10-21,43.78,Completed
ORD05712,BR004,2025-10-21,32.16,Completed
ORD01005,BR004,2025-10-22,88.85,Completed
ORD01010,BR001,2025-10-22,90.87,Completed
ORD01048,BR001,2025-10-22,35.54,Completed
ORD01492,BR004,2025-10-22,23.74,Completed
ORD02040,BR001,2025-10-22,109.18,Completed
ORD02935,BR004,2025-10-22,59.28,Completed
ORD04764,BR002,2025-10-22,8.19,Completed
ORD06013,BR002,2025-10-22,34.92,Completed
ORD06113,BR003,2025-10-22,58.7,Completed
ORD06652,BR004,2025-10-22,6.86,Completed
ORD00496,BR001,2025-10-23,93.57,Completed
ORD00556,BR003,2025-10-23,58.68,Completed
ORD01277,BR003,2025-10-23,10.06,Completed
ORD01365,BR003,2025-10-23,34.36,Completed
ORD01623,BR003,2025-10-23,63.09,Completed
ORD04430,BR003,2025-10-23,35.54,Completed
ORD05557,BR003,2025-10-23,25.89,Completed
ORD05807,BR004,2025-10-23,15.09,Completed
ORD05873,BR004,2025-10-23,52.66,Completed
ORD05888,BR004,2025-10-23,25.92,Completed
ORD05946,BR003,2025-10-23,11.87,Completed
ORD00376,BR003,2025-10-24,31.08,Completed
ORD00847,BR002,2025-10-24,66.26,Completed
ORD01483,BR002,2025-10-24,19.8,Completed
ORD02309,BR002,2025-10-24,37.4,Completed
ORD03216,BR003,2025-10-24,35.89,Completed
ORD03444,BR003,2025-10-24,83.46,Completed
ORD03912,BR002,2025-10-24,22.04,Completed
ORD03938,BR001,2025-10-24,20.08,Completed
ORD03999,BR004,2025-10-24,5.64,Completed
ORD04203,BR004,2025-10-24,11.31,Completed
ORD06244,BR002,2025-10-24,6.4,Completed
ORD06288,BR002,2025-10-24,13.97,Completed
ORD06323,BR002,2025-10-24,12.49,Completed
ORD00645,BR004,2025-10-25,13.73,Completed
ORD01886,BR003,2025-10-25,45.8,Completed
ORD01975,BR004,2025-10-25,20.74,Completed
ORD02389,BR001,2025-10-25,11.74,Completed
ORD02813,BR001,2025-10-25,68.65,Completed
ORD03203,BR001,2025-10-25,20.58,Completed
ORD03303,BR002,2025-10-25,11.31,Completed
ORD03387,BR003,2025-10-25,5.64,Completed
ORD03491,BR002,2025-10-25,58.58,Completed
ORD04508,BR003,2025-10-25,20.58,Completed
ORD05466,BR001,2025-10-25,41.19,Completed
ORD00491,BR002,2025-10-26,21.87,Completed
ORD00656,BR001,2025-10-26,50.09,Completed
ORD01282,BR002,2025-10-26,8.19,Completed
ORD01309,BR004,2025-10-26,69.66,Completed
ORD01659,BR002,2025-10-26,20.58,Completed
ORD02233,BR002,2025-10-26,60.68,Completed
ORD02785,BR002,2025-10-26,5.64,Completed
ORD02821,BR001,2025-10-26,13.97,Completed
ORD02826,BR004,2025-10-26,45.6,Completed
ORD03107,BR004,2025-10-26,39.66,Completed
ORD03515,BR003,2025-10-26,38.88,Completed
ORD03879,BR002,2025-10-26,89.88,Completed
ORD03982,BR003,2025-10-26,68.8,Completed
ORD04579,BR003,2025-10-26,61.34,Completed
ORD04799,BR004,2025-10-26,35.22,Completed
ORD04811,BR004,2025-10-26,17.77,Completed
ORD05356,BR001,2025-10-26,29.7,Completed
ORD05853,BR003,2025-10-26,86.47,Completed
ORD06191,BR004,2025-10-26,62.4,Completed
ORD06224,BR004,2025-10-26,9.14,Completed
ORD06378,BR003,2025-10-26,38.36,Completed
ORD06402,BR001,2025-10-26,60.24,Completed
ORD06731,BR002,2025-10-26,21.45,Completed
ORD00265,BR003,2025-10-27,20.08,Completed
ORD00971,BR002,2025-10-27,52.14,Completed
ORD01455,BR001,2025-10-27,43.52,Completed
ORD01819,BR003,2025-10-27,29.74,Completed
ORD02189,BR001,2025-10-27,10.84,Completed
ORD03009,BR003,2025-10-27,61.68,Completed
ORD04127,BR001,2025-10-27,12.1,Completed
ORD04293,BR003,2025-10-27,68.82,Completed
ORD04484,BR003,2025-10-27,41.39,Completed
ORD04490,BR003,2025-10-27,47.16,Completed
ORD05034,BR002,2025-10-27,38.88,Completed
ORD05744,BR004,2025-10-27,37.88,Completed
ORD06144,BR004,2025-10-27,48.4,Completed
ORD06328,BR004,2025-10-27,59.28,Completed
ORD06591,BR001,2025-10-27,15.72,Completed
ORD02366,BR003,2025-10-28,12.49,Completed
ORD02737,BR001,2025-10-28,32.12,Completed
ORD03022,BR004,2025-10-28,8.63,Completed
ORD03281,BR002,2025-10-28,16.38,Completed
ORD03552,BR003,2025-10-28,69.14,Completed
ORD04034,BR003,2025-10-28,37.4,Completed
ORD04714,BR003,2025-10-28,72.04,Completed
ORD04745,BR003,2025-10-28,52.3,Completed
ORD05935,BR004,2025-10-28,13.14,Completed
ORD06167,BR004,2025-10-28,76.82,Completed
ORD01327,BR004,2025-10-29,68.4,Completed
ORD02684,BR004,2025-10-29,11.64,Completed
ORD02923,BR003,2025-10-29,95.94,Completed
ORD05826,BR002,2025-10-29,33.83,Completed
ORD00083,BR001,2025-10-30,20.25,Completed
ORD01923,BR002,2025-10-30,46.62,Completed
ORD03389,BR001,2025-10-30,49.4,Completed
ORD03537,BR001,2025-10-30,54.15,Completed
ORD04100,BR004,2025-10-30,83.49,Completed
ORD04218,BR001,2025-10-30,9.14,Completed
ORD04408,BR001,2025-10-30,5.42,Completed
ORD05232,BR004,2025-10-30,33.04,Completed
ORD05889,BR004,2025-10-30,116.28,Completed
ORD05901,BR001,2025-10-30,15.09,Completed
ORD06330,BR001,2025-10-30,65.18,Completed
ORD06409,BR003,2025-10-30,18.28,Completed
ORD06563,BR002,2025-10-30,53.31,Completed
ORD06779,BR004,2025-10-30,28.74,Completed
ORD00753,BR003,2025-10-31,30.21,Completed
ORD01105,BR003,2025-10-31,19.36,Completed
ORD03740,BR002,2025-10-31,54.99,Completed
ORD03782,BR003,2025-10-31,105.27,Completed
ORD04631,BR003,2025-10-31,81.78,Completed
ORD04819,BR003,2025-10-31,9.9,Completed
ORD05504,BR004,2025-10-31,84.28,Completed
ORD05727,BR004,2025-10-31,46.44,Completed
ORD06272,BR001,2025-10-31,6.86,Completed
ORD06919,BR003,2025-10-31,34.53,Completed
ORD00707,BR002,2025-11-01,76.75,Completed
ORD01187,BR003,2025-11-01,27.42,Completed
ORD01965,BR001,2025-11-01,30.93,Completed
ORD02071,BR001,2025-11-01,20.62,Completed
ORD02722,BR004,2025-11-01,16.38,Completed
ORD03033,BR004,2025-11-01,23.28,Completed
ORD03706,BR004,2025-11-01,68.4,Completed
ORD03862,BR003,2025-11-01,49.41,Completed
ORD03899,BR003,2025-11-01,90.46,Completed
ORD04464,BR003,2025-11-01,15.26,Completed
ORD06003,BR001,2025-11-01,131.97,Completed
ORD06502,BR001,2025-11-01,83.89,Completed
ORD00629,BR001,2025-11-02,18.33,Completed
ORD00875,BR002,2025-11-02,35.54,Completed
ORD00957,BR001,2025-11-02,71.64,Completed
ORD02144,BR001,2025-11-02,35.04,Completed
ORD03112,BR002,2025-11-02,40.16,Completed
ORD04327,BR001,2025-11-02,20.39,Completed
ORD00034,BR004,2025-11-03,89.86,Completed
ORD01172,BR004,2025-11-03,74.76,Completed
ORD01380,BR003,2025-11-03,24.57,Completed
ORD01703,BR004,2025-11-03,17.77,Completed
ORD02294,BR001,2025-11-03,15.72,Completed
ORD04788,BR003,2025-11-03,61.32,Completed
ORD05771,BR003,2025-11-03,23.74,Completed
ORD06116,BR003,2025-11-03,139.32,Completed
ORD06598,BR004,2025-11-03,31.85,Completed
ORD00203,BR004,2025-11-04,21.45,Completed
ORD00291,BR001,2025-11-04,111.71,Completed
ORD00564,BR004,2025-11-04,52.91,Completed
ORD01263,BR003,2025-11-04,11.28,Completed
ORD02241,BR001,2025-11-04,61.39,Completed
ORD03100,BR002,2025-11-04,16.38,Completed
ORD03343,BR001,2025-11-04,74.91,Completed
ORD04278,BR004,2025-11-04,72.69,Completed
ORD04775,BR003,2025-11-04,23.48,Completed
ORD04780,BR004,2025-11-04,27.46,Completed
ORD04858,BR002,2025-11-04,29.7,Completed
ORD05284,BR004,2025-11-04,71.23,Completed
ORD05701,BR002,2025-11-04,46.62,Completed
ORD05765,BR003,2025-11-04,44.16,Completed
ORD05995,BR001,2025-11-04,25.56,Completed
ORD00116,BR001,2025-11-05,42.84,Completed
ORD00356,BR003,2025-11-05,28.52,Completed
ORD00944,BR004,2025-11-05,45.09,Completed
ORD01996,BR002,2025-11-05,41.91,Completed
ORD04225,BR004,2025-11-05,17.77,Completed
ORD04473,BR004,2025-11-05,6.75,Completed
ORD04532,BR003,2025-11-05,16.38,Completed
ORD04686,BR004,2025-11-05,54.51,Completed
ORD05296,BR002,2025-11-05,23.52,Completed
ORD05367,BR002,2025-11-05,8.19,Completed
ORD05957,BR003,2025-11-05,11.68,Completed
ORD00722,BR003,2025-11-06,43.52,Completed
ORD00810,BR002,2025-11-06,15.09,Completed
ORD01802,BR001,2025-11-06,19.48,Completed
ORD01890,BR004,2025-11-06,25.92,Completed
ORD03090,BR002,2025-11-06,36.74,Completed
ORD05452,BR002,2025-11-06,29.02,Completed
ORD05963,BR002,2025-11-06,47.16,Completed
ORD06251,BR001,2025-11-06,62.16,Completed
ORD06276,BR002,2025-11-06,39.75,Completed
ORD06596,BR003,2025-11-06,15.72,Completed
ORD06702,BR004,2025-11-06,22.62,Completed
ORD00039,BR003,2025-11-07,52.38,Completed
ORD00678,BR001,2025-11-07,26.4,Completed
ORD01022,BR001,2025-11-07,11.69,Completed
ORD01440,BR004,2025-11-07,6.75,Completed
ORD02190,BR001,2025-11-07,44.16,Completed
ORD02676,BR003,2025-11-07,16.92,Completed
ORD02858,BR001,2025-11-07,25.89,Completed
ORD03243,BR002,2025-11-07,44.75,Completed
ORD03910,BR003,2025-11-07,11.28,Completed
ORD04152,BR001,2025-11-07,22.62,Completed
ORD04929,BR001,2025-11-07,18.15,Completed
ORD06031,BR004,2025-11-07,33.22,Completed
ORD06468,BR003,2025-11-07,76.21,Completed
ORD00431,BR001,2025-11-08,95.87,Completed
ORD00449,BR002,2025-11-08,12.49,Completed
ORD00588,BR001,2025-11-08,48.9,Completed
ORD02022,BR001,2025-11-08,11.87,Completed
ORD03272,BR002,2025-11-08,29.44,Completed
ORD04673,BR004,2025-11-08,11.28,Completed
ORD05457,BR003,2025-11-08,69.06,Completed
ORD06257,BR001,2025-11-08,18.96,Completed
ORD06566,BR002,2025-11-08,11.31,Completed
ORD01044,BR004,2025-11-09,50.89,Completed
ORD02023,BR001,2025-11-09,61.17,Completed
ORD02527,BR003,2025-11-09,52.53,Completed
ORD03226,BR002,2025-11-09,56.1,Completed
ORD03646,BR003,2025-11-09,40.33,Completed
ORD04339,BR002,2025-11-09,35.34,Completed
ORD04375,BR001,2025-11-09,42.38,Completed
ORD05005,BR004,2025-11-09,17.28,Completed
ORD05271,BR004,2025-11-09,55.11,Completed
ORD05910,BR003,2025-11-09,69.4,Completed
ORD06106,BR002,2025-11-09,20.39,Completed
ORD06709,BR002,2025-11-09,45.42,Completed
ORD00586,BR001,2025-11-10,11.31,Completed
ORD01676,BR002,2025-11-10,11.87,Completed
ORD02193,BR002,2025-11-10,28.34,Completed
ORD04906,BR004,2025-11-10,62.88,Completed
ORD05377,BR001,2025-11-10,76.68,Completed
ORD05709,BR003,2025-11-10,27.46,Completed
ORD06162,BR004,2025-11-10,81.97,Completed
ORD06845,BR003,2025-11-10,70.23,Completed
ORD06990,BR002,2025-11-10,53.86,Completed
ORD00316,BR001,2025-11-11,36.95,Completed
ORD00472,BR002,2025-11-11,31.15,Completed
ORD00727,BR002,2025-11-11,5.03,Completed
ORD00914,BR004,2025-11-11,21.03,Completed
ORD00919,BR003,2025-11-11,41.54,Completed
ORD01948,BR004,2025-11-11,46.04,Completed
ORD02178,BR003,2025-11-11,20.25,Completed
ORD02565,BR003,2025-11-11,58.31,Completed
ORD03277,BR002,2025-11-11,33.87,Completed
ORD03442,BR003,2025-11-11,31.35,Completed
ORD04940,BR003,2025-11-11,20.8,Completed
ORD05824,BR002,2025-11-11,13.48,Completed
ORD00115,BR001,2025-11-12,34.36,Completed
ORD00495,BR002,2025-11-12,57.24,Completed
ORD00633,BR004,2025-11-12,32.87,Completed
ORD00641,BR003,2025-11-12,19.7,Completed
ORD01128,BR002,2025-11-12,53.32,Completed
ORD02277,BR003,2025-11-12,17.28,Completed
ORD02783,BR001,2025-11-12,64.52,Completed
ORD04182,BR003,2025-11-12,11.31,Completed
ORD04204,BR004,2025-11-12,24.57,Completed
ORD05354,BR003,2025-11-12,23.48,Completed
ORD06364,BR003,2025-11-12,69.21,Completed
ORD06395,BR003,2025-11-12,50.85,Completed
ORD06863,BR001,2025-11-12,66.12,Completed
ORD00171,BR003,2025-11-13,32.94,Completed
ORD00213,BR001,2025-11-13,29.7,Completed
ORD01176,BR002,2025-11-13,40.68,Completed
ORD02281,BR003,2025-11-13,42.82,Completed
ORD03327,BR004,2025-11-13,111.9,Completed
ORD04369,BR001,2025-11-13,57.6,Completed
ORD04574,BR004,2025-11-13,12.49,Completed
ORD04738,BR002,2025-11-13,54.63,Completed
ORD05381,BR003,2025-11-13,23.52,Completed
ORD05401,BR004,2025-11-13,77.64,Completed
ORD05886,BR003,2025-11-13,82.29,Completed
ORD06286,BR004,2025-11-13,75.99,Completed
ORD00378,BR002,2025-11-14,20.22,Completed
ORD01336,BR004,2025-11-14,37.84,Completed
ORD01771,BR003,2025-11-14,21.19,Completed
ORD02507,BR004,2025-11-14,71.55,Completed
ORD03946,BR004,2025-11-14,11.74,Completed
ORD05187,BR003,2025-11-14,38.4,Completed
ORD05460,BR003,2025-11-14,67.98,Completed
ORD05628,BR001,2025-11-14,90.04,Completed
ORD05668,BR004,2025-11-14,51.5,Completed
ORD06461,BR001,2025-11-14,23.57,Completed
ORD04447,BR003,2025-11-15,14.3,Completed
ORD05142,BR002,2025-11-15,102.27,Completed
ORD05298,BR002,2025-11-15,84.45,Completed
ORD05440,BR001,2025-11-15,34.53,Completed
ORD06275,BR001,2025-11-15,13.72,Completed
ORD06363,BR002,2025-11-15,6.74,Completed
ORD06815,BR002,2025-11-15,40.76,Completed
ORD00797,BR004,2025-11-16,106.47,Completed
ORD01177,BR003,2025-11-16,5.03,Completed
ORD01462,BR004,2025-11-16,42.38,Completed
ORD02029,BR004,2025-11-16,63.57,Completed
ORD02934,BR001,2025-11-16,19.2,Completed
ORD05634,BR001,2025-11-16,38.8,Completed
ORD05999,BR004,2025-11-16,87.34,Completed
ORD06904,BR002,2025-11-16,29.44,Completed
ORD00814,BR001,2025-11-17,7.84,Completed
ORD00986,BR002,2025-11-17,21.76,Completed
ORD01473,BR001,2025-11-17,62.4,Completed
ORD01564,BR004,2025-11-17,38.67,Completed
ORD03367,BR001,2025-11-17,73.5,Completed
ORD03541,BR001,2025-11-17,61.81,Completed
ORD03664,BR004,2025-11-17,69.66,Completed
ORD03778,BR004,2025-11-17,62.4,Completed
ORD04372,BR001,2025-11-17,11.87,Completed
ORD04828,BR004,2025-11-17,102.45,Completed
ORD05025,BR002,2025-11-17,44.16,Completed
ORD05955,BR001,2025-11-17,47.14,Completed
ORD06516,BR001,2025-11-17,13.5,Completed
ORD00100,BR002,2025-11-18,56.06,Completed
ORD00563,BR002,2025-11-18,60.93,Completed
ORD01294,BR004,2025-11-18,59.66,Completed
ORD01796,BR003,2025-11-18,75.19,Completed
ORD02237,BR002,2025-11-18,89.23,Completed
ORD02751,BR004,2025-11-18,31.08,Completed
